FU6575,12/01/2019,FOC,CGO
MF8055,12/01/2019,FOC,CGO
MF8157,12/01/2019,FOC,CGO
MF8251,12/01/2019,FOC,CGO
ZH9334,12/01/2019,FOC,CGO
3U8506,12/01/2019,FOC,CKG
CA4570,12/01/2019,FOC,CKG
FU6507,12/01/2019,FOC,CKG
HU7415,12/01/2019,FOC,CKG
MF8445,12/01/2019,FOC,CKG
MF8615,12/01/2019,FOC,CKG
3U8998,12/01/2019,FOC,CSX
MF8235,12/01/2019,FOC,CSX
MF8271,12/01/2019,FOC,CSX
MF8433,12/01/2019,FOC,CSX
TV9858,12/01/2019,FOC,CSX
CA4230,12/01/2019,FOC,CTU
HU7489,12/01/2019,FOC,CTU
MF8435,12/01/2019,FOC,CTU
MF8451,12/01/2019,FOC,CTU
3U8326,12/01/2019,FOC,CZX
MF822,12/01/2019,FOC,DLC
MF838,12/01/2019,FOC,DLC
HU7624,12/01/2019,FOC,DOY
FU6531,12/01/2019,FOC,HAK
GS6534,12/01/2019,FOC,HAK
MF8349,12/01/2019,FOC,HAK
9H8356,12/01/2019,FOC,HIA
KA661,12/01/2019,FOC,HKG
KA663,12/01/2019,FOC,HKG
MF870,12/01/2019,FOC,HRB
FU6601,12/01/2019,FOC,HSN
MF8219,12/01/2019,FOC,INC
MF8633,12/01/2019,FOC,JGS
B7275,12/01/2019,FOC,KHH
MF835,12/01/2019,FOC,KIX
BK2912,12/01/2019,FOC,KMG
FU6509,12/01/2019,FOC,KMG
MF8427,12/01/2019,FOC,KMG
MF8479,12/01/2019,FOC,KMG
MU5505,12/01/2019,FOC,KMG
MF869,12/01/2019,FOC,KUL
CZ8516,12/01/2019,FOC,KWE
EU2778,12/01/2019,FOC,KWE
FU6511,12/01/2019,FOC,KWE
GY7108,12/01/2019,FOC,KWE
MF8413,12/01/2019,FOC,KWE
MF8495,12/01/2019,FOC,KWE
FU6559,12/01/2019,FOC,KWL
MF8629,12/01/2019,FOC,KWL
MU9992,12/01/2019,FOC,LYA
MF8595,12/01/2019,FOC,LYG
FU6569,12/01/2019,FOC,LYI
MF8287,12/01/2019,FOC,LZH
MF893,12/01/2019,FOC,MFM
CA8946,12/01/2019,FOC,NKG
MF8189,12/01/2019,FOC,NKG
MF8245,12/01/2019,FOC,NKG
NS3244,12/01/2019,FOC,NKG
NS3608,12/01/2019,FOC,NKG
MF8327,12/01/2019,FOC,NNG
ZH9366,12/01/2019,FOC,NNG
ZH9368,12/01/2019,FOC,NNG
MF809,12/01/2019,FOC,NRT
CA1506,12/01/2019,FOC,PEK
CA1808,12/01/2019,FOC,PEK
CA1822,12/01/2019,FOC,PEK
HU7196,12/01/2019,FOC,PEK
HU7696,12/01/2019,FOC,PEK
MF8002,12/01/2019,FOC,PEK
MF8107,12/01/2019,FOC,PEK
MF8115,12/01/2019,FOC,PEK
MF8119,12/01/2019,FOC,PEK
MF8165,12/01/2019,FOC,PEK
MF8171,12/01/2019,FOC,PEK
SC4757,12/01/2019,FOC,PEK
KN5776,12/01/2019,FOC,PKX
FU6519,12/01/2019,FOC,PVG
MU5588,12/01/2019,FOC,PVG
MU5600,12/01/2019,FOC,PVG
MU5661,12/01/2019,FOC,PVG
MU587,12/01/2019,FOC,PVG
FM9206,12/01/2019,FOC,SHA
MF8541,12/01/2019,FOC,SHA
MF8547,12/01/2019,FOC,SHA
MF8573,12/01/2019,FOC,SHA
MF8585,12/01/2019,FOC,SHA
MU5580,12/01/2019,FOC,SHA
JD5617,12/01/2019,FOC,SHE
MF8077,12/01/2019,FOC,SHE
MF865,12/01/2019,FOC,SIN
TR175,12/01/2019,FOC,SIN
KN5712,12/01/2019,FOC,SJW
MF807,12/01/2019,FOC,SYD
JD5618,12/01/2019,FOC,SYX
MF8078,12/01/2019,FOC,SZX
MF8029,12/01/2019,FOC,TAO
MF8328,12/01/2019,FOC,TAO
QW9804,12/01/2019,FOC,TAO
SC8842,12/01/2019,FOC,TAO
MF8041,12/01/2019,FOC,TNA
SC8756,12/01/2019,FOC,TNA
MF879,12/01/2019,FOC,TPE
MF883,12/01/2019,FOC,TSA
FU6556,12/01/2019,FOC,TSN
MF8288,12/01/2019,FOC,TSN
MF8356,12/01/2019,FOC,TSN
FU6634,12/01/2019,FOC,TVS
MF8161,12/01/2019,FOC,TYN
EU2240,12/01/2019,FOC,WMT
HU7824,12/01/2019,FOC,WUH
MF8135,12/01/2019,FOC,WUH
MF8273,12/01/2019,FOC,WUH
MF8419,12/01/2019,FOC,WUH
MU2684,12/01/2019,FOC,WUH
PN6220,12/01/2019,FOC,WUH
EU2800,12/01/2019,FOC,WUZ
FU6523,12/01/2019,FOC,XFN
FU6525,12/01/2019,FOC,XIY
MF8263,12/01/2019,FOC,XIY
MF8269,12/01/2019,FOC,XIY
MU2228,12/01/2019,FOC,XIY
MF8558,12/01/2019,FOC,XMN
GT1016,12/01/2019,FOC,XUZ
FU6780,12/01/2019,FOC,YIH
MU9655,12/01/2019,FOC,YNT
9C8786,12/01/2019,FOC,YNZ
9C8764,12/01/2019,FOC,YTY
MF8355,12/01/2019,FOC,ZUH
SC8841,12/01/2019,FOC,ZUH
CA432,12/01/2019,FRA,CTU
CX288,12/01/2019,FRA,HKG
LH796,12/01/2019,FRA,HKG
LH780,12/01/2019,FRA,NKG
CA932,12/01/2019,FRA,PEK
CA966,12/01/2019,FRA,PEK
LH720,12/01/2019,FRA,PEK
CA936,12/01/2019,FRA,PVG
LH728,12/01/2019,FRA,PVG
MU220,12/01/2019,FRA,PVG
CI62,12/01/2019,FRA,TPE
CZ6006,12/01/2019,FRU,URC
JD370,12/01/2019,FSZ,HGH
MU2026,12/01/2019,FSZ,HGH
MU2090,12/01/2019,FSZ,NGB
MU2020,12/01/2019,FSZ,PVG
3U8650,12/01/2019,FSZ,XIY
CZ6916,12/01/2019,FUG,CAN
G52632,12/01/2019,FUG,CKG
3U8315,12/01/2019,FUG,CTU
GX8894,12/01/2019,FUG,HAK
3U8316,12/01/2019,FUG,HGH
G52631,12/01/2019,FUG,HSN
KN5912,12/01/2019,FUG,PKX
FM9280,12/01/2019,FUG,SHA
KN5911,12/01/2019,FUG,SZX
GS7818,12/01/2019,FUG,TSN
GS7817,12/01/2019,FUG,XMN
GX7894,12/01/2019,FUG,ZUH
CA954,12/01/2019,FUK,DLC
KA381,12/01/2019,FUK,HKG
KA383,12/01/2019,FUK,HKG
UO601,12/01/2019,FUK,HKG
UO639,12/01/2019,FUK,HKG
BR119,12/01/2019,FUK,KHH
NX805,12/01/2019,FUK,MFM
CA916,12/01/2019,FUK,PVG
MU5088,12/01/2019,FUK,PVG
MU518,12/01/2019,FUK,PVG
MU532,12/01/2019,FUK,PVG
MU536,12/01/2019,FUK,TAO
BR101,12/01/2019,FUK,TPE
BR105,12/01/2019,FUK,TPE
CI111,12/01/2019,FUK,TPE
CI117,12/01/2019,FUK,TPE
CI129,12/01/2019,FUK,TPE
IT241,12/01/2019,FUK,TPE
MM825,12/01/2019,FUK,TPE
KN5976,12/01/2019,FUK,YNT
KN5771,12/01/2019,FUO,HAK
KN5877,12/01/2019,FUO,HFE
KN2381,12/01/2019,FUO,KMG
KN5735,12/01/2019,FUO,NKG
KN5728,12/01/2019,FUO,PVG
KN5751,12/01/2019,FUO,WNZ
KN5882,12/01/2019,FUO,XAI
KN5812,12/01/2019,FUO,XFN
CA1984,12/01/2019,FYJ,HRB
JR1608,12/01/2019,FYN,KJI
CZ6696,12/01/2019,FYN,URC
CA138,12/01/2019,GMP,PEK
CZ318,12/01/2019,GMP,PEK
KE851,12/01/2019,GMP,PEK
OZ3355,12/01/2019,GMP,PEK
FM824,12/01/2019,GMP,SHA
KE815,12/01/2019,GMP,SHA
MU512,12/01/2019,GMP,SHA
OZ3615,12/01/2019,GMP,SHA
CI261,12/01/2019,GMP,TSA
TW667,12/01/2019,GMP,TSA
MU2346,12/01/2019,GMQ,XNN
MU9628,12/01/2019,GMQ,XNN
G56428,12/01/2019,GOQ,HTT
G56429,12/01/2019,GOQ,HXD
MU2376,12/01/2019,GOQ,XIY
MU2374,12/01/2019,GOQ,XNN
3U8599,12/01/2019,GXH,LXA
3U8600,12/01/2019,GXH,XIY
J267,12/01/2019,GYD,PEK
CZ6024,12/01/2019,GYD,URC
CA4584,12/01/2019,GYS,CAN
CA1774,12/01/2019,GYS,HGH
3U8948,12/01/2019,GYS,KMG
9C6101,12/01/2019,GYS,KWE
CA1458,12/01/2019,GYS,PEK
MU5504,12/01/2019,GYS,PVG
9C6102,12/01/2019,GYS,SJW
3U8947,12/01/2019,GYS,TNA
G52668,12/01/2019,GYU,CKG
G52667,12/01/2019,GYU,INC
G52669,12/01/2019,GYU,INC
G52670,12/01/2019,GYU,TSN
MF8264,12/01/2019,GYU,XIY
MU9700,12/01/2019,GYU,XIY
HU7681,12/01/2019,HAK,AQG
G52680,12/01/2019,HAK,BFJ
GY7142,12/01/2019,HAK,BHY
HU7939,12/01/2019,HAK,BKK
AQ1026,12/01/2019,HAK,CAN
CZ339,12/01/2019,HAK,CAN
CZ6771,12/01/2019,HAK,CAN
CZ6773,12/01/2019,HAK,CAN
CZ6777,12/01/2019,HAK,CAN
CZ6779,12/01/2019,HAK,CAN
CZ6783,12/01/2019,HAK,CAN
CZ6785,12/01/2019,HAK,CAN
CZ6791,12/01/2019,HAK,CAN
HU7001,12/01/2019,HAK,CAN
HU7003,12/01/2019,HAK,CAN
HU7007,12/01/2019,HAK,CAN
HU7009,12/01/2019,HAK,CAN
JT2788,12/01/2019,HAK,CGK
SJ3123,12/01/2019,HAK,CGK
CZ3996,12/01/2019,HAK,CGO
CZ6356,12/01/2019,HAK,CGO
CZ6556,12/01/2019,HAK,CGO
CZ6595,12/01/2019,HAK,CGO
CZ6757,12/01/2019,HAK,CGO
CZ8546,12/01/2019,HAK,CGO
GS6586,12/01/2019,HAK,CGO
HU7303,12/01/2019,HAK,CGO
JD5373,12/01/2019,HAK,CGO
PN6316,12/01/2019,HAK,CGO
Y87583,12/01/2019,HAK,CGO
ZH9728,12/01/2019,HAK,CGO
KY3014,12/01/2019,HAK,CIH
ZE732,12/01/2019,HAK,CJJ
3U8880,12/01/2019,HAK,CKG
CA4580,12/01/2019,HAK,CKG
CZ6313,12/01/2019,HAK,CKG
CZ6725,12/01/2019,HAK,CKG
HU7371,12/01/2019,HAK,CKG
HU7377,12/01/2019,HAK,CKG
PN6208,12/01/2019,HAK,CKG
PN6348,12/01/2019,HAK,CKG
SC2162,12/01/2019,HAK,CKG
AQ1163,12/01/2019,HAK,CSX
CZ8765,12/01/2019,HAK,CSX
DZ6290,12/01/2019,HAK,CSX
GS6579,12/01/2019,HAK,CSX
HU7033,12/01/2019,HAK,CSX
HU7295,12/01/2019,HAK,CSX
JD5121,12/01/2019,HAK,CSX
MF8310,12/01/2019,HAK,CSX
MU2742,12/01/2019,HAK,CSX
SC4644,12/01/2019,HAK,CSX
3U8752,12/01/2019,HAK,CTU
8L9666,12/01/2019,HAK,CTU
8L9668,12/01/2019,HAK,CTU
CA4316,12/01/2019,HAK,CTU
HU7085,12/01/2019,HAK,CTU
3U8874,12/01/2019,HAK,CZX
GS6552,12/01/2019,HAK,DAT
HU7187,12/01/2019,HAK,ENY
FU6532,12/01/2019,HAK,FOC
GS6533,12/01/2019,HAK,FOC
MF8350,12/01/2019,HAK,FOC
GX8893,12/01/2019,HAK,FUG
KN5772,12/01/2019,HAK,FUO
SC8871,12/01/2019,HAK,HET
GS6535,12/01/2019,HAK,HFE
JD5311,12/01/2019,HAK,HFE
JD5841,12/01/2019,HAK,HFE
CA1912,12/01/2019,HAK,HGH
CZ6665,12/01/2019,HAK,HGH
EU2291,12/01/2019,HAK,HGH
HU7061,12/01/2019,HAK,HGH
HU7071,12/01/2019,HAK,HGH
JD5677,12/01/2019,HAK,HGH
HX108,12/01/2019,HAK,HKG
HX158,12/01/2019,HAK,HKG
KA693,12/01/2019,HAK,HKG
GS6531,12/01/2019,HAK,HUZ
7C8608,12/01/2019,HAK,ICN
HU7453,12/01/2019,HAK,INC
QW6054,12/01/2019,HAK,IQN
FM9270,12/01/2019,HAK,JGS
MF8144,12/01/2019,HAK,JJN
GX7865,12/01/2019,HAK,JNG
CZ8787,12/01/2019,HAK,KHN
GS6549,12/01/2019,HAK,KHN
GS6557,12/01/2019,HAK,KHN
HU7045,12/01/2019,HAK,KHN
HU7855,12/01/2019,HAK,KHN
JD5321,12/01/2019,HAK,KHN
JD5323,12/01/2019,HAK,KHN
JD5512,12/01/2019,HAK,KHN
JD5860,12/01/2019,HAK,KHN
8L9972,12/01/2019,HAK,KMG
CZ3431,12/01/2019,HAK,KMG
CZ6685,12/01/2019,HAK,KMG
GS6571,12/01/2019,HAK,KMG
HU7087,12/01/2019,HAK,KMG
8L9843,12/01/2019,HAK,KOW
AQ1161,12/01/2019,HAK,KWE
CZ3714,12/01/2019,HAK,KWE
CZ6577,12/01/2019,HAK,KWE
GS6456,12/01/2019,HAK,KWE
GS6523,12/01/2019,HAK,KWE
GS7692,12/01/2019,HAK,KWE
HU7655,12/01/2019,HAK,KWE
CZ8617,12/01/2019,HAK,KWL
GT1053,12/01/2019,HAK,KWL
HU7549,12/01/2019,HAK,KWL
JD5517,12/01/2019,HAK,KWL
JD5763,12/01/2019,HAK,KWL
HU7687,12/01/2019,HAK,LFQ
CZ6669,12/01/2019,HAK,LHW
EU2760,12/01/2019,HAK,LLV
GX8977,12/01/2019,HAK,LYA
G52766,12/01/2019,HAK,LZH
MU2172,12/01/2019,HAK,LZH
GX8931,12/01/2019,HAK,LZO
HU425,12/01/2019,HAK,MDL
HU483,12/01/2019,HAK,MEL
HU7935,12/01/2019,HAK,MFM
HU7241,12/01/2019,HAK,MIG
UQ2514,12/01/2019,HAK,MIG
JD5596,12/01/2019,HAK,MXZ
SC4884,12/01/2019,HAK,NGB
AQ1039,12/01/2019,HAK,NKG
CZ6338,12/01/2019,HAK,NKG
GS6537,12/01/2019,HAK,NKG
HU7021,12/01/2019,HAK,NKG
HU7091,12/01/2019,HAK,NKG
BK2795,12/01/2019,HAK,NNG
GX8841,12/01/2019,HAK,NNG
HU7881,12/01/2019,HAK,NNG
JD5393,12/01/2019,HAK,NNG
ZH9348,12/01/2019,HAK,NNG
CA1356,12/01/2019,HAK,PEK
CA1362,12/01/2019,HAK,PEK
CA1394,12/01/2019,HAK,PEK
CZ3119,12/01/2019,HAK,PEK
CZ6153,12/01/2019,HAK,PEK
CZ6157,12/01/2019,HAK,PEK
CZ6365,12/01/2019,HAK,PEK
CZ6719,12/01/2019,HAK,PEK
HU7081,12/01/2019,HAK,PEK
HU7181,12/01/2019,HAK,PEK
HU7281,12/01/2019,HAK,PEK
HU7781,12/01/2019,HAK,PEK
MF8396,12/01/2019,HAK,PEK
MU5162,12/01/2019,HAK,PEK
K6915,12/01/2019,HAK,PNH
BX370,12/01/2019,HAK,PUS
CA1974,12/01/2019,HAK,PVG
CZ3515,12/01/2019,HAK,PVG
CZ6765,12/01/2019,HAK,PVG
FM9252,12/01/2019,HAK,PVG
FM9532,12/01/2019,HAK,PVG
HU7119,12/01/2019,HAK,PVG
HU7419,12/01/2019,HAK,PVG
Y87512,12/01/2019,HAK,PVG
K6917,12/01/2019,HAK,REP
FM9178,12/01/2019,HAK,RIZ
CZ6559,12/01/2019,HAK,SHE
CZ6727,12/01/2019,HAK,SHE
3K818,12/01/2019,HAK,SIN
HU747,12/01/2019,HAK,SIN
TR119,12/01/2019,HAK,SIN
HU7545,12/01/2019,HAK,SJW
JD5221,12/01/2019,HAK,SJW
KN2370,12/01/2019,HAK,SJW
NS3286,12/01/2019,HAK,SJW
NS3288,12/01/2019,HAK,SJW
SC4840,12/01/2019,HAK,SJW
CZ6394,12/01/2019,HAK,SWA
GS6525,12/01/2019,HAK,SWA
CZ3670,12/01/2019,HAK,SZX
CZ3956,12/01/2019,HAK,SZX
CZ6253,12/01/2019,HAK,SZX
CZ6444,12/01/2019,HAK,SZX
DZ6262,12/01/2019,HAK,SZX
HU7015,12/01/2019,HAK,SZX
HU7017,12/01/2019,HAK,SZX
HU7019,12/01/2019,HAK,SZX
ZH9312,12/01/2019,HAK,SZX
ZH9314,12/01/2019,HAK,SZX
ZH9316,12/01/2019,HAK,SZX
JD5277,12/01/2019,HAK,TNA
SC8410,12/01/2019,HAK,TNA
3U8358,12/01/2019,HAK,TSN
CA1668,12/01/2019,HAK,TSN
CA8370,12/01/2019,HAK,TSN
GS7866,12/01/2019,HAK,TSN
GT1091,12/01/2019,HAK,TVS
JD5669,12/01/2019,HAK,TXN
3U8181,12/01/2019,HAK,TYN
CZ8275,12/01/2019,HAK,TYN
MU2278,12/01/2019,HAK,TYN
FD491,12/01/2019,HAK,UTP
HU461,12/01/2019,HAK,VTE
GJ8660,12/01/2019,HAK,WDS
HO1884,12/01/2019,HAK,WMT
3U8308,12/01/2019,HAK,WNZ
CA8236,12/01/2019,HAK,WUH
CZ3342,12/01/2019,HAK,WUH
CZ6651,12/01/2019,HAK,WUH
GS6565,12/01/2019,HAK,WUH
GS7860,12/01/2019,HAK,WUH
HU7397,12/01/2019,HAK,WUH
HU7582,12/01/2019,HAK,WUH
HU7653,12/01/2019,HAK,WUH
HU7659,12/01/2019,HAK,WUH
JD5705,12/01/2019,HAK,WUH
GX8979,12/01/2019,HAK,WXN
9H8308,12/01/2019,HAK,XIY
HU7365,12/01/2019,HAK,XIY
HU7367,12/01/2019,HAK,XIY
JD5524,12/01/2019,HAK,XIY
MU2318,12/01/2019,HAK,XIY
MU2368,12/01/2019,HAK,XIY
MU2424,12/01/2019,HAK,XIY
CZ6528,12/01/2019,HAK,XMN
CZ6977,12/01/2019,HAK,XMN
MF8342,12/01/2019,HAK,XMN
MF8362,12/01/2019,HAK,XMN
CZ6860,12/01/2019,HAK,XNN
GX8949,12/01/2019,HAK,XUZ
HU7357,12/01/2019,HAK,XUZ
HU7417,12/01/2019,HAK,XYI
CA8942,12/01/2019,HAK,YCU
ZH9596,12/01/2019,HAK,YIC
FU6614,12/01/2019,HAK,YIH
GS7868,12/01/2019,HAK,YTY
GS6527,12/01/2019,HAK,ZHA
HU7223,12/01/2019,HAK,ZHA
CZ3760,12/01/2019,HAK,ZUH
CZ3846,12/01/2019,HAK,ZUH
DZ6320,12/01/2019,HAK,ZUH
SC2155,12/01/2019,HAK,ZUH
G54886,12/01/2019,HAK,ZYI
BL150,12/01/2019,HAN,CAN
CZ3050,12/01/2019,HAN,CAN
CZ372,12/01/2019,HAN,CAN
CZ8316,12/01/2019,HAN,CAN
VN506,12/01/2019,HAN,CAN
CZ8360,12/01/2019,HAN,CSX
VN552,12/01/2019,HAN,CTU
HX529,12/01/2019,HAN,HKG
KA294,12/01/2019,HAN,HKG
KA296,12/01/2019,HAN,HKG
VN592,12/01/2019,HAN,HKG
VJ946,12/01/2019,HAN,KHH
VN586,12/01/2019,HAN,KHH
GX8918,12/01/2019,HAN,LYA
NX897,12/01/2019,HAN,MFM
GX8956,12/01/2019,HAN,NNG
MU2566,12/01/2019,HAN,NNG
CA742,12/01/2019,HAN,PEK
VN512,12/01/2019,HAN,PEK
VN530,12/01/2019,HAN,PVG
AE1856,12/01/2019,HAN,RMQ
VJ948,12/01/2019,HAN,RMQ
CZ8470,12/01/2019,HAN,SZX
VN538,12/01/2019,HAN,SZX
ZH9088,12/01/2019,HAN,SZX
BR386,12/01/2019,HAN,TPE
BR398,12/01/2019,HAN,TPE
CI792,12/01/2019,HAN,TPE
CI794,12/01/2019,HAN,TPE
QH510,12/01/2019,HAN,TPE
VJ940,12/01/2019,HAN,TPE
VJ942,12/01/2019,HAN,TPE
VN578,12/01/2019,HAN,TPE
MU5409,12/01/2019,HDG,BAV
CZ3300,12/01/2019,HDG,CAN
G52798,12/01/2019,HDG,CKG
GJ8908,12/01/2019,HDG,CTU
GJ8907,12/01/2019,HDG,DLC
G52797,12/01/2019,HDG,HET
DZ6273,12/01/2019,HDG,HRB
MU5838,12/01/2019,HDG,KMG
MU5418,12/01/2019,HDG,PVG
MU5638,12/01/2019,HDG,PVG
9C8692,12/01/2019,HDG,SHE
DZ6274,12/01/2019,HDG,SZX
9C8691,12/01/2019,HDG,XMN
CZ6658,12/01/2019,HEK,HRB
EU2796,12/01/2019,HEK,HRB
MU5614,12/01/2019,HEK,HRB
AY101,12/01/2019,HEL,HKG
AY99,12/01/2019,HEL,HKG
AY85,12/01/2019,HEL,PEK
AY81,12/01/2019,HEL,PKX
AY87,12/01/2019,HEL,PVG
G52716,12/01/2019,HET,AXF
G54353,12/01/2019,HET,AXF
CA1381,12/01/2019,HET,CAN
CZ3039,12/01/2019,HET,CAN
CZ3198,12/01/2019,HET,CAN
JD5720,12/01/2019,HET,CAN
CA8295,12/01/2019,HET,CGO
CZ6335,12/01/2019,HET,CGO
DZ6312,12/01/2019,HET,CGO
MF8158,12/01/2019,HET,CGO
CA1627,12/01/2019,HET,CIF
G52857,12/01/2019,HET,CIF
GS6681,12/01/2019,HET,CIF
GS6683,12/01/2019,HET,CIF
GS6685,12/01/2019,HET,CIF
GS6687,12/01/2019,HET,CIF
GS6689,12/01/2019,HET,CIF
GS6691,12/01/2019,HET,CIF
GS6695,12/01/2019,HET,CIF
GS7617,12/01/2019,HET,CIF
Y87590,12/01/2019,HET,CIF
CZ3720,12/01/2019,HET,CSX
CZ8766,12/01/2019,HET,CSX
MF8138,12/01/2019,HET,CSX
3U8550,12/01/2019,HET,CTU
CA1653,12/01/2019,HET,CTU
GS6436,12/01/2019,HET,DLC
GS6639,12/01/2019,HET,DLC
G52855,12/01/2019,HET,ERL
G52885,12/01/2019,HET,ERL
G52887,12/01/2019,HET,ERL
SC8872,12/01/2019,HET,HAK
G52798,12/01/2019,HET,HDG
HU7332,12/01/2019,HET,HFE
JD5570,12/01/2019,HET,HFE
CA1794,12/01/2019,HET,HGH
JD5644,12/01/2019,HET,HGH
MF8182,12/01/2019,HET,HGH
CA1793,12/01/2019,HET,HLD
FM9127,12/01/2019,HET,HLD
FU6630,12/01/2019,HET,HLD
G52753,12/01/2019,HET,HLD
SC8871,12/01/2019,HET,HLD
Y87521,12/01/2019,HET,HLD
9D5671,12/01/2019,HET,HLH
G52651,12/01/2019,HET,HLH
G52665,12/01/2019,HET,HLH
G52881,12/01/2019,HET,HLH
G54895,12/01/2019,HET,HLH
FU6628,12/01/2019,HET,HRB
HU7785,12/01/2019,HET,HRB
G52883,12/01/2019,HET,HUO
MU2440,12/01/2019,HET,INC
MU9755,12/01/2019,HET,KMG
G54365,12/01/2019,HET,KWE
EU1836,12/01/2019,HET,LFQ
HU7688,12/01/2019,HET,LFQ
DR6561,12/01/2019,HET,LHW
MU2892,12/01/2019,HET,LYG
A67334,12/01/2019,HET,NKG
MU9776,12/01/2019,HET,NKG
GX8848,12/01/2019,HET,NNG
G52706,12/01/2019,HET,NNY
GS6675,12/01/2019,HET,NTG
G52663,12/01/2019,HET,NZH
G52707,12/01/2019,HET,NZH
G52873,12/01/2019,HET,NZH
G52859,12/01/2019,HET,NZL
CA1102,12/01/2019,HET,PEK
CA1106,12/01/2019,HET,PEK
CA1112,12/01/2019,HET,PEK
CA1116,12/01/2019,HET,PEK
CA1118,12/01/2019,HET,PEK
HU7176,12/01/2019,HET,PEK
KN2260,12/01/2019,HET,PKX
KN2262,12/01/2019,HET,PKX
CA1553,12/01/2019,HET,PVG
G52930,12/01/2019,HET,RLK
GS6645,12/01/2019,HET,RLK
GS6651,12/01/2019,HET,RLK
FM9128,12/01/2019,HET,SHA
MU5460,12/01/2019,HET,SHA
MU5690,12/01/2019,HET,SHA
DR6562,12/01/2019,HET,SHE
JD5296,12/01/2019,HET,SHE
JD5276,12/01/2019,HET,SJW
HU7786,12/01/2019,HET,SYX
Y87522,12/01/2019,HET,SZX
CZ6933,12/01/2019,HET,TAO
GS6607,12/01/2019,HET,TAO
CA1687,12/01/2019,HET,TGO
CZ3197,12/01/2019,HET,TGO
G52703,12/01/2019,HET,TGO
G52889,12/01/2019,HET,TGO
GS6669,12/01/2019,HET,TGO
GS6671,12/01/2019,HET,TGO
GS6679,12/01/2019,HET,TGO
GS7645,12/01/2019,HET,TGO
SC4982,12/01/2019,HET,TNA
CA8128,12/01/2019,HET,TSN
GS7826,12/01/2019,HET,TSN
GS7830,12/01/2019,HET,TSN
SC4844,12/01/2019,HET,TSN
8L9986,12/01/2019,HET,TYN
DR6530,12/01/2019,HET,TYN
HU7325,12/01/2019,HET,TYN
MU2410,12/01/2019,HET,TYN
CZ6934,12/01/2019,HET,URC
GS6621,12/01/2019,HET,WUA
GS6677,12/01/2019,HET,WUA
GS7825,12/01/2019,HET,WUA
MU5459,12/01/2019,HET,WUA
CA8256,12/01/2019,HET,WUH
ZH9128,12/01/2019,HET,WUH
9D5661,12/01/2019,HET,XIL
CA1554,12/01/2019,HET,XIL
GS6609,12/01/2019,HET,XIL
GS6611,12/01/2019,HET,XIL
GS6613,12/01/2019,HET,XIL
GS6615,12/01/2019,HET,XIL
GS6619,12/01/2019,HET,XIL
FU6627,12/01/2019,HET,XIY
GS7618,12/01/2019,HET,XIY
GS7646,12/01/2019,HET,XIY
MU2356,12/01/2019,HET,XIY
MF8140,12/01/2019,HET,XMN
G54355,12/01/2019,HET,XNN
MU9656,12/01/2019,HET,YNT
DR6585,12/01/2019,HFE,BAR
CA4073,12/01/2019,HFE,BHY
9C8573,12/01/2019,HFE,BKK
AQ1102,12/01/2019,HFE,CAN
CZ3814,12/01/2019,HFE,CAN
CZ3816,12/01/2019,HFE,CAN
CZ3818,12/01/2019,HFE,CAN
MU5225,12/01/2019,HFE,CAN
MU5287,12/01/2019,HFE,CAN
ZH9986,12/01/2019,HFE,CAN
JR1549,12/01/2019,HFE,CGO
CA4074,12/01/2019,HFE,CGQ
JD5841,12/01/2019,HFE,CGQ
MU5286,12/01/2019,HFE,CGQ
3U8198,12/01/2019,HFE,CKG
MU5483,12/01/2019,HFE,CKG
MU9918,12/01/2019,HFE,CKG
PN6248,12/01/2019,HFE,CKG
PN6252,12/01/2019,HFE,CKG
PN6416,12/01/2019,HFE,CKG
SC8879,12/01/2019,HFE,CKG
3U8714,12/01/2019,HFE,CTU
CA4522,12/01/2019,HFE,CTU
MU2230,12/01/2019,HFE,CTU
MU5435,12/01/2019,HFE,CTU
ZH8955,12/01/2019,HFE,DAT
CA8934,12/01/2019,HFE,DLC
CA4269,12/01/2019,HFE,DLU
XW867,12/01/2019,HFE,DMK
MU9601,12/01/2019,HFE,DSN
KN5878,12/01/2019,HFE,FUO
GS6536,12/01/2019,HFE,HAK
JD5312,12/01/2019,HFE,HAK
JD5842,12/01/2019,HFE,HAK
HU7331,12/01/2019,HFE,HET
JD5569,12/01/2019,HFE,HET
SL983,12/01/2019,HFE,HKT
3U8518,12/01/2019,HFE,HRB
LT4302,12/01/2019,HFE,HRB
MU9688,12/01/2019,HFE,HRB
9H8377,12/01/2019,HFE,HYN
KE814,12/01/2019,HFE,ICN
9C8693,12/01/2019,HFE,INC
ZH8740,12/01/2019,HFE,JJN
9C8505,12/01/2019,HFE,KIX
CZ2730,12/01/2019,HFE,KMG
MU5077,12/01/2019,HFE,KMG
MU5329,12/01/2019,HFE,KMG
MU5463,12/01/2019,HFE,KMG
MU5476,12/01/2019,HFE,KMG
PN6401,12/01/2019,HFE,KMG
ZH8611,12/01/2019,HFE,KMG
ZH8613,12/01/2019,HFE,KMG
3U8517,12/01/2019,HFE,KWE
CZ8520,12/01/2019,HFE,KWE
PN6218,12/01/2019,HFE,KWE
ZH8617,12/01/2019,HFE,KWE
JD5648,12/01/2019,HFE,KWL
MU5285,12/01/2019,HFE,KWL
9C6134,12/01/2019,HFE,LHW
MU2258,12/01/2019,HFE,LHW
